Dataset,Method,Quality,Image,BPP,PSNR,MSSSIM,LPIPS,CR,OrigSize(KB),CompSize(KB)
Tecnick,Balle2018,6,RGB_OR_1200x1200_025.png,0.3568222222222222,39.34042952657335,0.9900109767913818,0.2874649167060852,67.26038487886903,4218.75,62.72265625
Tecnick,Balle2018,6,RGB_OR_1200x1200_026.png,1.2239111111111112,35.14818734828033,0.9926935434341431,0.15122608840465546,19.60926719442225,4218.75,215.140625
Tecnick,Balle2018,6,RGB_OR_1200x1200_027.png,0.6945111111111111,37.3484937109224,0.9897761344909668,0.21789005398750305,34.556682558474385,4218.75,122.08203125
Tecnick,Balle2018,6,RGB_OR_1200x1200_028.png,0.27355555555555555,40.60039381895432,0.9905110597610474,0.2464652806520462,87.73354995938261,4218.75,48.0859375
Tecnick,Balle2018,6,RGB_OR_1200x1200_029.png,0.5228444444444444,37.95988347680111,0.9887267351150513,0.2211916595697403,45.90275416524992,4218.75,91.90625
Tecnick,Balle2018,6,RGB_OR_1200x1200_030.png,1.0022222222222221,35.07799718043699,0.9893521666526794,0.11531561613082886,23.946784922394677,4218.75,176.171875
Tecnick,Balle2018,6,RGB_OR_1200x1200_031.png,0.7844666666666666,36.72682995721153,0.992855429649353,0.08488774299621582,30.59403416333815,4218.75,137.89453125
Tecnick,Balle2018,6,RGB_OR_1200x1200_032.png,1.0651555555555556,34.94482690712763,0.9887274503707886,0.12504857778549194,22.53192022031211,4218.75,187.234375
Tecnick,Balle2018,6,RGB_OR_1200x1200_033.png,0.7675111111111111,37.10678036906235,0.9896939992904663,0.18161596357822418,31.26990561121084,4218.75,134.9140625
Tecnick,Balle2018,6,RGB_OR_1200x1200_034.png,0.4136222222222222,39.642144141753086,0.9924132227897644,0.2700538635253906,58.02396174716596,4218.75,72.70703125
Tecnick,Balle2018,6,RGB_OR_1200x1200_035.png,0.7588888888888888,37.35563584583906,0.9907581806182861,0.21535855531692505,31.625183016105417,4218.75,133.3984375
Tecnick,Cheng2020,1,RGB_OR_1200x1200_001.png,0.06497777777777777,31.85057730238142,0.9742528796195984,0.32058799266815186,369.35704514363886,4218.75,11.421875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_002.png,0.022577777777777776,35.68065690696261,0.9735603332519531,0.48136037588119507,1062.992125984252,4218.75,3.96875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_003.png,0.08324444444444444,30.762654056788037,0.9651586413383484,0.39802345633506775,288.30752802989855,4218.75,14.6328125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_004.png,0.028155555555555555,34.61034730419063,0.9684953689575195,0.4401226341724396,852.4072612470402,4218.75,4.94921875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_005.png,0.0858,29.71336215371283,0.933098554611206,0.3878535330295563,279.72027972027973,4218.75,15.08203125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_006.png,0.028,32.461593129115215,0.9212124347686768,0.4972754716873169,857.1428571428571,4218.75,4.921875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_007.png,0.1044888888888889,29.698523744774942,0.9656047821044922,0.33873921632766724,229.68949383241173,4218.75,18.3671875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_008.png,0.10375555555555556,28.86664707758601,0.9292618632316589,0.40236562490463257,231.3129149710859,4218.75,18.23828125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_009.png,0.04753333333333333,34.49473565034965,0.9753736257553101,0.2914484143257141,504.90883590462835,4218.75,8.35546875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_010.png,0.07704444444444444,30.68672638569351,0.933595597743988,0.4238603711128235,311.50850879723106,4218.75,13.54296875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_011.png,0.13695555555555555,27.83889036455651,0.9475210905075073,0.3958773910999298,175.23933149440208,4218.75,24.07421875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_012.png,0.0694,30.766881542569465,0.9689092040061951,0.40765222907066345,345.821325648415,4218.75,12.19921875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_013.png,0.08873333333333333,30.598587474590836,0.9724273681640625,0.37966927886009216,270.473328324568,4218.75,15.59765625
Tecnick,Cheng2020,1,RGB_OR_1200x1200_014.png,0.06497777777777777,31.776678320223585,0.9712846279144287,0.3095857501029968,369.35704514363886,4218.75,11.421875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_015.png,0.019422222222222223,37.123284154621636,0.9822162389755249,0.2683572769165039,1235.6979405034324,4218.75,3.4140625
Tecnick,Cheng2020,1,RGB_OR_1200x1200_016.png,0.18017777777777777,26.189117170587288,0.9314438700675964,0.4342338442802429,133.2017760236803,4218.75,31.671875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_017.png,0.10848888888888888,29.030622915068186,0.9437393546104431,0.3912043273448944,221.22081114297418,4218.75,19.0703125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_018.png,0.22031111111111112,26.422195362941807,0.945077657699585,0.3894689083099365,108.9368569699415,4218.75,38.7265625
Tecnick,Cheng2020,1,RGB_OR_1200x1200_019.png,0.09955555555555555,29.972611315640645,0.9582220315933228,0.3656249940395355,241.07142857142858,4218.75,17.5
Tecnick,Cheng2020,1,RGB_OR_1200x1200_020.png,0.11197777777777777,28.43579598267247,0.912155270576477,0.403372198343277,214.32823973010517,4218.75,19.68359375
Tecnick,Cheng2020,1,RGB_OR_1200x1200_021.png,0.08913333333333333,31.386057046611203,0.9744337797164917,0.3443772792816162,269.2595362752431,4218.75,15.66796875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_022.png,0.07464444444444444,31.433731508060163,0.9388093948364258,0.3489375412464142,321.52426317356355,4218.75,13.12109375
Tecnick,Cheng2020,1,RGB_OR_1200x1200_023.png,0.14913333333333334,29.04683000808278,0.971734881401062,0.2908857762813568,160.92981671881984,4218.75,26.21484375
Tecnick,Cheng2020,1,RGB_OR_1200x1200_024.png,0.2028888888888889,26.459777465985802,0.953680694103241,0.3858623802661896,118.29134720700986,4218.75,35.6640625
Tecnick,Cheng2020,1,RGB_OR_1200x1200_025.png,0.05115555555555556,32.72758654064104,0.9636582136154175,0.4135317802429199,469.1572545612511,4218.75,8.9921875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_026.png,0.21826666666666666,26.562816484994958,0.9494154453277588,0.3456134796142578,109.95723885155773,4218.75,38.3671875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_027.png,0.10977777777777778,29.5231215790836,0.9500707983970642,0.43569809198379517,218.6234817813765,4218.75,19.296875
Tecnick,Cheng2020,1,RGB_OR_1200x1200_028.png,0.04153333333333333,34.19727643791394,0.9609307050704956,0.37185513973236084,577.8491171749598,4218.75,7.30078125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_029.png,0.07942222222222223,31.15266723469871,0.9500956535339355,0.3840116262435913,302.182428651371,4218.75,13.9609375
Tecnick,Cheng2020,1,RGB_OR_1200x1200_030.png,0.15086666666666668,27.97519826290831,0.9445582628250122,0.32697853446006775,159.0808661069377,4218.75,26.51953125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_031.png,0.10037777777777777,29.015984148344028,0.9398581385612488,0.3168819546699524,239.09674562762896,4218.75,17.64453125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_032.png,0.14593333333333333,27.655237238637472,0.9293515086174011,0.37198567390441895,164.45865692096848,4218.75,25.65234375
Tecnick,Cheng2020,1,RGB_OR_1200x1200_033.png,0.10528888888888889,28.894642073992443,0.9231711626052856,0.421596884727478,227.94428028704095,4218.75,18.5078125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_034.png,0.05302222222222222,31.85563149868046,0.9571737051010132,0.40361350774765015,452.6404023470243,4218.75,9.3203125
Tecnick,Cheng2020,1,RGB_OR_1200x1200_035.png,0.09982222222222223,29.114135703379162,0.950504720211029,0.38674789667129517,240.4274265360641,4218.75,17.546875
Tecnick,Cheng2020,2,RGB_OR_1200x1200_001.png,0.09217777777777778,33.2741987266354,0.9812312126159668,0.29418662190437317,260.36644165863066,4218.75,16.203125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_002.png,0.03142222222222222,37.03549397971266,0.9781314134597778,0.46464765071868896,763.7906647807638,4218.75,5.5234375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_003.png,0.11735555555555556,32.18412037953164,0.9734200239181519,0.36857134103775024,204.50672221170234,4218.75,20.62890625
Tecnick,Cheng2020,2,RGB_OR_1200x1200_004.png,0.03755555555555556,36.00865097774874,0.9729740619659424,0.42629510164260864,639.0532544378698,4218.75,6.6015625
Tecnick,Cheng2020,2,RGB_OR_1200x1200_005.png,0.13413333333333333,31.33214716238742,0.9570132493972778,0.3412124812602997,178.92644135188866,4218.75,23.578125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_006.png,0.03588888888888889,32.9299606596939,0.9283699989318848,0.4826693534851074,668.7306501547988,4218.75,6.30859375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_007.png,0.14922222222222223,31.267965135053252,0.9753775000572205,0.30634546279907227,160.83395383469843,4218.75,26.23046875
Tecnick,Cheng2020,2,RGB_OR_1200x1200_008.png,0.15293333333333334,30.227119945584313,0.9497014880180359,0.3669666349887848,156.93112467306017,4218.75,26.8828125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_009.png,0.0618,35.89052110123875,0.9808030128479004,0.27210983633995056,388.3495145631068,4218.75,10.86328125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_010.png,0.10766666666666666,32.009241845037934,0.9501654505729675,0.37558606266975403,222.91021671826624,4218.75,18.92578125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_011.png,0.21466666666666667,29.488889337522895,0.9656092524528503,0.3515719473361969,111.80124223602485,4218.75,37.734375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_012.png,0.1056,32.23272640164188,0.9763805270195007,0.386491984128952,227.27272727272728,4218.75,18.5625
Tecnick,Cheng2020,2,RGB_OR_1200x1200_013.png,0.12802222222222223,32.29572965806386,0.9797796010971069,0.3572821319103241,187.46745356708905,4218.75,22.50390625
Tecnick,Cheng2020,2,RGB_OR_1200x1200_014.png,0.09002222222222223,33.24596395380884,0.9789525270462036,0.2859238088130951,266.6008392989385,4218.75,15.82421875
Tecnick,Cheng2020,2,RGB_OR_1200x1200_015.png,0.0256,38.306791860800324,0.9853596687316895,0.26520365476608276,937.5,4218.75,4.5
Tecnick,Cheng2020,2,RGB_OR_1200x1200_016.png,0.29106666666666664,27.753542372668246,0.9553736448287964,0.37414395809173584,82.45533669262483,4218.75,51.1640625
Tecnick,Cheng2020,2,RGB_OR_1200x1200_017.png,0.16404444444444444,30.67458701861751,0.962965190410614,0.3476259708404541,146.30181522622595,4218.75,28.8359375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_018.png,0.3252888888888889,28.001540692507003,0.9613303542137146,0.3305576741695404,73.78057111627271,4218.75,57.1796875
Tecnick,Cheng2020,2,RGB_OR_1200x1200_019.png,0.13595555555555555,31.322951367553742,0.9678776264190674,0.3380194902420044,176.52827721477607,4218.75,23.8984375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_020.png,0.16386666666666666,29.678797701340358,0.9367591738700867,0.35793882608413696,146.4605370219691,4218.75,28.8046875
Tecnick,Cheng2020,2,RGB_OR_1200x1200_021.png,0.12213333333333333,32.92118271269328,0.9814509153366089,0.3198593258857727,196.5065502183406,4218.75,21.46875
Tecnick,Cheng2020,2,RGB_OR_1200x1200_022.png,0.10233333333333333,32.823171342590044,0.9537433981895447,0.31607797741889954,234.52768729641693,4218.75,17.98828125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_023.png,0.2056888888888889,30.59446552336691,0.9781607389450073,0.268330454826355,116.68107173725151,4218.75,36.15625
Tecnick,Cheng2020,2,RGB_OR_1200x1200_024.png,0.30091111111111113,27.89398900489873,0.9680642485618591,0.33509308099746704,79.75777269034784,4218.75,52.89453125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_025.png,0.07033333333333333,34.24291305417189,0.9726053476333618,0.3869958519935608,341.23222748815164,4218.75,12.36328125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_026.png,0.31162222222222224,28.00519898263193,0.9662741422653198,0.30304428935050964,77.01633031448335,4218.75,54.77734375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_027.png,0.15962222222222222,31.141954517552453,0.9629637002944946,0.3940349519252777,150.3550048726159,4218.75,28.05859375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_028.png,0.055044444444444444,35.54231512785853,0.970033586025238,0.3474043905735016,436.01130399677027,4218.75,9.67578125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_029.png,0.10891111111111111,32.493562205630596,0.9615297317504883,0.35640037059783936,220.36319118547235,4218.75,19.14453125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_030.png,0.2127777777777778,29.323960146375235,0.9597432613372803,0.2792069911956787,112.79373368146214,4218.75,37.40234375
Tecnick,Cheng2020,2,RGB_OR_1200x1200_031.png,0.15293333333333334,30.383923574872256,0.9592128992080688,0.27025920152664185,156.93112467306017,4218.75,26.8828125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_032.png,0.21184444444444445,28.932544010228362,0.9489439725875854,0.3255396783351898,113.29067449910836,4218.75,37.23828125
Tecnick,Cheng2020,2,RGB_OR_1200x1200_033.png,0.16144444444444445,30.439580329874936,0.9475089907646179,0.36460357904434204,148.6579490708878,4218.75,28.37890625
Tecnick,Cheng2020,2,RGB_OR_1200x1200_034.png,0.07882222222222222,33.23281796336176,0.9689609408378601,0.3807763457298279,304.4826614040034,4218.75,13.85546875
Tecnick,Cheng2020,2,RGB_OR_1200x1200_035.png,0.1564888888888889,30.7322088470012,0.9670161604881287,0.3474452495574951,153.3655211587617,4218.75,27.5078125
Tecnick,Cheng2020,3,RGB_OR_1200x1200_001.png,0.12948888888888888,34.690871885374854,0.9861828684806824,0.2728008031845093,185.34408786682684,4218.75,22.76171875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_002.png,0.04284444444444444,38.31892851362238,0.9816638231277466,0.44914236664772034,560.1659751037345,4218.75,7.53125
Tecnick,Cheng2020,3,RGB_OR_1200x1200_003.png,0.1616,33.52680256434048,0.9794270992279053,0.34022122621536255,148.5148514851485,4218.75,28.40625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_004.png,0.052222222222222225,37.11579742917917,0.9759378433227539,0.4170210361480713,459.5744680851064,4218.75,9.1796875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_005.png,0.19368888888888888,32.7466824885806,0.9699890613555908,0.3045208752155304,123.91005048187242,4218.75,34.046875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_006.png,0.04777777777777778,33.298328426907,0.9337939620018005,0.47416386008262634,502.3255813953488,4218.75,8.3984375
Tecnick,Cheng2020,3,RGB_OR_1200x1200_007.png,0.20844444444444443,32.78140558733776,0.9822131991386414,0.2793227434158325,115.13859275053305,4218.75,36.640625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_008.png,0.2240888888888889,31.585301822196683,0.9644047617912292,0.3283766508102417,107.10035700119,4218.75,39.390625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_009.png,0.08108888888888889,37.23023556309218,0.9849175810813904,0.2533886134624481,295.9714990408331,4218.75,14.25390625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_010.png,0.1517777777777778,33.20075473765136,0.9620132446289062,0.33170485496520996,158.12591508052708,4218.75,26.6796875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_011.png,0.30006666666666665,30.735151439752837,0.9756206274032593,0.3179512023925781,79.98222617196178,4218.75,52.74609375
Tecnick,Cheng2020,3,RGB_OR_1200x1200_012.png,0.15631111111111112,33.714009699697804,0.9816745519638062,0.36456573009490967,153.53994882001706,4218.75,27.4765625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_013.png,0.177,33.89558677087238,0.9843646287918091,0.33502888679504395,135.59322033898306,4218.75,31.11328125
Tecnick,Cheng2020,3,RGB_OR_1200x1200_014.png,0.12266666666666666,34.61321262409078,0.9841105937957764,0.26605430245399475,195.65217391304347,4218.75,21.5625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_015.png,0.037733333333333334,39.51671549579902,0.9878763556480408,0.2567640542984009,636.0424028268551,4218.75,6.6328125
Tecnick,Cheng2020,3,RGB_OR_1200x1200_016.png,0.43266666666666664,29.262471983256685,0.9703072905540466,0.3227979838848114,55.46995377503852,4218.75,76.0546875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_017.png,0.23844444444444443,32.327698785394844,0.9753736257553101,0.30458325147628784,100.65237651444548,4218.75,41.9140625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_018.png,0.43804444444444446,29.2378342785462,0.9722456932067871,0.28030019998550415,54.78896103896104,4218.75,77.0
Tecnick,Cheng2020,3,RGB_OR_1200x1200_019.png,0.18397777777777777,32.48219867700342,0.974187970161438,0.31598609685897827,130.45053750452954,4218.75,32.33984375
Tecnick,Cheng2020,3,RGB_OR_1200x1200_020.png,0.2424,30.900374443890097,0.9545530676841736,0.3160785138607025,99.00990099009901,4218.75,42.609375
Tecnick,Cheng2020,3,RGB_OR_1200x1200_021.png,0.1642,34.28779929733198,0.9859384298324585,0.30204111337661743,146.163215590743,4218.75,28.86328125
Tecnick,Cheng2020,3,RGB_OR_1200x1200_022.png,0.13877777777777778,34.038053400639335,0.9650644659996033,0.2892743945121765,172.93835068054443,4218.75,24.39453125
Tecnick,Cheng2020,3,RGB_OR_1200x1200_023.png,0.2732222222222222,31.91647866903721,0.9822809100151062,0.25105684995651245,87.84058560390403,4218.75,48.02734375
Tecnick,Cheng2020,3,RGB_OR_1200x1200_024.png,0.4063111111111111,29.003397643087375,0.9768836498260498,0.2956998646259308,59.06803762852768,4218.75,71.421875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_025.png,0.09624444444444444,35.57597422965894,0.9788640737533569,0.363035649061203,249.36504271530825,4218.75,16.91796875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_026.png,0.4198,29.20647836991305,0.97693932056427,0.2639479637145996,57.17008099094807,4218.75,73.79296875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_027.png,0.22275555555555557,32.64032840736456,0.9722622632980347,0.35405293107032776,107.7414205905826,4218.75,39.15625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_028.png,0.07391111111111111,36.787241980319926,0.9770881533622742,0.32527047395706177,324.71437161755864,4218.75,12.9921875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_029.png,0.14953333333333332,33.8278925338281,0.9710978865623474,0.3267078399658203,160.49933125278645,4218.75,26.28515625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_030.png,0.29606666666666664,30.57671337507791,0.9700064063072205,0.24013499915599823,81.06282368835848,4218.75,52.04296875
Tecnick,Cheng2020,3,RGB_OR_1200x1200_031.png,0.22971111111111112,31.854468229741965,0.9733034372329712,0.2161700427532196,104.47905581890296,4218.75,40.37890625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_032.png,0.3052888888888889,30.150217910194534,0.9625015258789062,0.2770751714706421,78.61406318241374,4218.75,53.6640625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_033.png,0.23504444444444444,31.91200960465399,0.9640690684318542,0.31405121088027954,102.10834830292143,4218.75,41.31640625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_034.png,0.11664444444444444,34.694072829518554,0.9776825308799744,0.35843178629875183,205.75347685273385,4218.75,20.50390625
Tecnick,Cheng2020,3,RGB_OR_1200x1200_035.png,0.23175555555555555,32.30834249288189,0.9771058559417725,0.31559550762176514,103.55738805254579,4218.75,40.73828125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_001.png,0.19137777777777779,36.66520474715537,0.98991858959198,0.24991057813167572,125.40640966093822,4218.75,33.640625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_002.png,0.060755555555555556,39.87878676448388,0.984172523021698,0.43495506048202515,395.0256035113387,4218.75,10.6796875
Tecnick,Cheng2020,4,RGB_OR_1200x1200_003.png,0.23195555555555555,35.098408117814806,0.9837656021118164,0.31113332509994507,103.46809733665454,4218.75,40.7734375
Tecnick,Cheng2020,4,RGB_OR_1200x1200_004.png,0.07282222222222222,38.167435090406784,0.9783240556716919,0.40513667464256287,329.56972841013123,4218.75,12.80078125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_005.png,0.27973333333333333,34.57870189785653,0.9788336157798767,0.2649625837802887,85.79599618684462,4218.75,49.171875
Tecnick,Cheng2020,4,RGB_OR_1200x1200_006.png,0.07944444444444444,33.72607644749163,0.940635085105896,0.4655342400074005,302.0979020979021,4218.75,13.96484375
Tecnick,Cheng2020,4,RGB_OR_1200x1200_007.png,0.293,34.70347069726473,0.987266480922699,0.2513757348060608,81.91126279863481,4218.75,51.50390625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_008.png,0.3356222222222222,33.111207922825514,0.9758555293083191,0.27822035551071167,71.50897172747136,4218.75,58.99609375
Tecnick,Cheng2020,4,RGB_OR_1200x1200_009.png,0.11173333333333334,38.68821151928083,0.987959086894989,0.23487114906311035,214.79713603818615,4218.75,19.640625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_010.png,0.22426666666666667,34.54772839891494,0.9728781580924988,0.2894687056541443,107.0154577883472,4218.75,39.421875
Tecnick,Cheng2020,4,RGB_OR_1200x1200_011.png,0.4577777777777778,33.15056858563397,0.9839450120925903,0.2780084013938904,52.42718446601942,4218.75,80.46875
Tecnick,Cheng2020,4,RGB_OR_1200x1200_012.png,0.23037777777777776,35.455713578095825,0.9854773879051208,0.33663052320480347,104.17671457509405,4218.75,40.49609375
Tecnick,Cheng2020,4,RGB_OR_1200x1200_013.png,0.24195555555555556,35.558635203296376,0.9877368807792664,0.3149314224720001,99.19177075679647,4218.75,42.53125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_014.png,0.16984444444444444,36.47558819062106,0.9885281324386597,0.24680480360984802,141.30576998560775,4218.75,29.85546875
Tecnick,Cheng2020,4,RGB_OR_1200x1200_015.png,0.048377777777777776,40.74553197300396,0.9899021983146667,0.24487048387527466,496.09554432705556,4218.75,8.50390625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_016.png,0.6703111111111111,31.489256991415534,0.9813810586929321,0.2606535851955414,35.80426999071741,4218.75,117.828125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_017.png,0.338,34.10601961060233,0.9844353199005127,0.2634749114513397,71.00591715976331,4218.75,59.4140625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_018.png,0.6599111111111111,31.75518497404473,0.9811882972717285,0.22222694754600525,36.36853448275862,4218.75,116.0
Tecnick,Cheng2020,4,RGB_OR_1200x1200_019.png,0.25753333333333334,33.69878523105461,0.9790663719177246,0.29289305210113525,93.19181982914833,4218.75,45.26953125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_020.png,0.37015555555555557,32.442686582455515,0.9688024520874023,0.26831743121147156,64.8376058113706,4218.75,65.06640625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_021.png,0.2262222222222222,36.11953573133661,0.9889487624168396,0.2863803505897522,106.09037328094303,4218.75,39.765625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_022.png,0.1880888888888889,35.361228592785,0.9722141027450562,0.2656988501548767,127.5992438563327,4218.75,33.0625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_023.png,0.3777111111111111,33.79604194890684,0.9853689074516296,0.23266389966011047,63.540624816144025,4218.75,66.39453125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_024.png,0.6374666666666666,31.739799606704974,0.9844300746917725,0.2497108280658722,37.6490274001255,4218.75,112.0546875
Tecnick,Cheng2020,4,RGB_OR_1200x1200_025.png,0.1355111111111111,37.04668754193723,0.983526349067688,0.3388192653656006,177.10724827812396,4218.75,23.8203125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_026.png,0.6280444444444444,31.78295728199535,0.9852397441864014,0.2185918539762497,38.21385606114217,4218.75,110.3984375
Tecnick,Cheng2020,4,RGB_OR_1200x1200_027.png,0.31433333333333335,34.37945432167267,0.978827178478241,0.314292848110199,76.35206786850478,4218.75,55.25390625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_028.png,0.10275555555555556,38.30437851763692,0.9826076030731201,0.3060643970966339,233.56401384083046,4218.75,18.0625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_029.png,0.21,35.464948959774425,0.9784557819366455,0.29721108078956604,114.28571428571429,4218.75,36.9140625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_030.png,0.4242,32.296623539323775,0.979070782661438,0.19742265343666077,56.57708628005658,4218.75,74.56640625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_031.png,0.33753333333333335,33.71941991737157,0.984639585018158,0.15755149722099304,71.1040884850879,4218.75,59.33203125
Tecnick,Cheng2020,4,RGB_OR_1200x1200_032.png,0.4502888888888889,31.81649108151209,0.974287211894989,0.21814599633216858,53.299116616493116,4218.75,79.15234375
Tecnick,Cheng2020,4,RGB_OR_1200x1200_033.png,0.3506666666666667,33.748575761341655,0.9757880568504333,0.26590877771377563,68.44106463878327,4218.75,61.640625
Tecnick,Cheng2020,4,RGB_OR_1200x1200_034.png,0.17206666666666667,36.58618200677877,0.9841275215148926,0.33441901206970215,139.48082138705928,4218.75,30.24609375
Tecnick,Cheng2020,4,RGB_OR_1200x1200_035.png,0.33782222222222225,34.08494071586437,0.9839315414428711,0.2744867205619812,71.0432837784502,4218.75,59.3828125
Tecnick,Cheng2020,5,RGB_OR_1200x1200_001.png,0.2654888888888889,38.32013670609652,0.9925169348716736,0.22974827885627747,90.39926341340923,4218.75,46.66796875
Tecnick,Cheng2020,5,RGB_OR_1200x1200_002.png,0.0840888888888889,41.03910716531892,0.9866760969161987,0.42151498794555664,285.4122621564482,4218.75,14.78125
Tecnick,Cheng2020,5,RGB_OR_1200x1200_003.png,0.3304,36.51838314656659,0.9873955249786377,0.27990686893463135,72.63922518159806,4218.75,58.078125
Tecnick,Cheng2020,5,RGB_OR_1200x1200_004.png,0.10651111111111111,39.250466694606374,0.9807436466217041,0.39141321182250977,225.32860421447944,4218.75,18.72265625
Tecnick,Cheng2020,5,RGB_OR_1200x1200_005.png,0.39122222222222225,36.00451853567364,0.9843970537185669,0.2334071546792984,61.34620846350469,4218.75,68.76953125
Tecnick,Cheng2020,5,RGB_OR_1200x1200_006.png,0.1690888888888889,34.50793993544537,0.9577043056488037,0.4222380518913269,141.93717965567092,4218.75,29.72265625
Tecnick,Cheng2020,5,RGB_OR_1200x1200_007.png,0.40955555555555556,36.43592232465948,0.9908089637756348,0.22068890929222107,58.60010851871948,4218.75,71.9921875
Tecnick,Cheng2020,5,RGB_OR_1200x1200_008.png,0.4986888888888889,34.77527446916633,0.9843460917472839,0.213967964053154,48.12619758477786,4218.75,87.66015625
Tecnick,Cheng2020,5,RGB_OR_1200x1200_009.png,0.15284444444444445,40.06713094162297,0.9908854365348816,0.21544170379638672,157.02239022971793,4218.75,26.8671875
Tecnick,Cheng2020,5,RGB_OR_1200x1200_010.png,0.33482222222222224,35.98772188504105,0.9818958640098572,0.2367382049560547,71.67983009225459,4218.75,58.85546875
Tecnick,Cheng2020,5,RGB_OR_1200x1200_011.png,0.6043555555555555,34.49645522458576,0.9884247779846191,0.24999594688415527,39.71172231210472,4218.75,106.234375
Tecnick,Cheng2020,5,RGB_OR_1200x1200_012.png,0.329,37.12015636031065,0.988196849822998,0.3107675015926361,72.94832826747721,4218.75,57.83203125
Tecnick,Cheng2020,5,RGB_OR_1200x1200_013.png,0.33442222222222223,37.23748442572477,0.9900075197219849,0.29537931084632874,71.7655658183268,4218.75,58.78515625
